timestamp_ms,signal
0.0,2.4881055260431926
5.0,1.9679485497041127
10.0,0.9571330686331432
15.0,0.3090514429724773
20.0,0.06953614851326187
25.0,0.03366212429272343
30.0,0.06036433562595811
35.0,0.05018534642996087
40.0,0.03694196909910369
45.0,0.05917732340643207
50.0,0.08366615948129014
55.0,0.07018731946385329
60.0,0.0920556873264618
65.0,0.1255179597914861
70.0,0.1215708529925651
75.0,0.1284663276917042
80.0,0.13057640917233598
85.0,0.1266082701249942
90.0,0.098972893844984
95.0,0.16213424335253046
100.0,0.11790216915076027
105.0,0.15783040131044973
110.0,0.15654772615047957
115.0,0.16639236138735286
120.0,0.1733409323322898
125.0,0.1659724944500134
130.0,0.1947244702212013
135.0,0.15475149242578573
140.0,0.19972708747969328
145.0,0.1531663287707568
150.0,0.21352357111991305
155.0,0.1820797639480401
160.0,0.20186862869518413
165.0,0.22633971658377788
170.0,0.15437545540194436
175.0,0.19244397647139772
180.0,0.21096896214512603
185.0,0.21790071473402178
190.0,0.22714985312072544
195.0,0.2118291826840743
200.0,0.20936431226449032
205.0,0.20023809650799126
210.0,0.20210850346351925
215.0,0.1965610445091148
220.0,0.2129831305705371
225.0,0.19400383308211602
230.0,0.20153358966192794
235.0,0.2174913056492283
240.0,0.20526317868616786
245.0,0.1713522599959664
250.0,0.17223210644261838
255.0,0.18476043169482992
260.0,0.15268600041509853
265.0,0.12409447017200519
270.0,0.1353859492161424
275.0,0.16101944555211295
280.0,0.14039596487450762
285.0,0.13159873038325975
290.0,0.1475573841978416
295.0,0.10523085744532347
300.0,0.16498452733334137
305.0,0.11337702837368549
310.0,0.09945853840476221
315.0,0.13952386192808436
320.0,0.06967414583471038
325.0,0.07402058220743223
330.0,0.07454327534755817
335.0,0.04935989788658553
340.0,0.05387781853004946
345.0,0.06434165748762312
350.0,0.04799448882390645
355.0,0.035476489062911835
360.0,0.04798901168830505
365.0,0.05768338300335919
370.0,0.04291462103523523
375.0,-0.038548785763544896
380.0,0.022406708704388486
385.0,0.002176255989329915
390.0,-0.013479139606821478
395.0,-0.04956575053545322
400.0,-0.047152605955656714
405.0,-0.05045148885598173
410.0,-0.08217636530135593
415.0,-0.037610647995972656
420.0,-0.05234343438476021
425.0,-0.07816428715219959
430.0,-0.10446307290993723
435.0,-0.06604240254252962
440.0,-0.08743556012274904
445.0,-0.08611305877085053
450.0,-0.12268402445971745
455.0,-0.0731331112763982
460.0,-0.1303527246173621
465.0,-0.09478587509142775
470.0,-0.18005206133540924
475.0,-0.1396176548544956
480.0,-0.1497096566515633
485.0,-0.2071088892640317
490.0,-0.17461895908049277
495.0,-0.19098541452940404
500.0,-0.19908422081428342
505.0,0.07329575274491985
510.0,0.7172925802073726
515.0,1.7709535566611716
520.0,2.3234934608820237
525.0,1.7636503212416983
530.0,0.711802161408764
535.0,0.06027303277265252
540.0,-0.16193847288746305
545.0,-0.20398668723748736
550.0,-0.19875247398093893
555.0,-0.21099183164721844
560.0,-0.18924203186433308
565.0,-0.18229174065573148
570.0,-0.18394689317920349
575.0,-0.19085622812982406
580.0,-0.18433042924351686
585.0,-0.20162547113812554
590.0,-0.1834183794445756
595.0,-0.21376826469910465
600.0,-0.18976586400552814
605.0,-0.17195634903102308
610.0,-0.20670642060954342
615.0,-0.16763738035051
620.0,-0.1733643762830792
625.0,-0.20040750686456754
630.0,-0.20584829987610628
635.0,-0.2004189447198772
640.0,-0.18358736258785077
645.0,-0.15130102235896484
650.0,-0.14746423427958782
655.0,-0.12232425562349257
660.0,-0.09572807630002275
665.0,-0.14465448186507057
670.0,-0.16960758190984487
675.0,-0.1521343325432763
680.0,-0.15625763103058463
685.0,-0.12255344275840956
690.0,-0.11247634548787787
695.0,-0.06886497003711
700.0,-0.11715087436968434
705.0,-0.08437804813413208
710.0,-0.07677172383067211
715.0,-0.06649889950088106
720.0,-0.067391576009015
725.0,-0.005635205491412339
730.0,-0.043480441115317695
735.0,-0.030825220450192467
740.0,-0.009189716404352332
745.0,-0.010615671776001711
750.0,0.028796570444598595
755.0,-0.022474775144749517
760.0,0.005998236409775504
765.0,0.008087067403619802
770.0,0.024951650476096945
775.0,0.05266819238510226
780.0,0.03080384761974058
785.0,0.011769205866003753
790.0,0.060444272602063656
795.0,0.045985980370001775
800.0,0.08706274672629472
805.0,0.08693297871504989
810.0,0.1318432334949589
815.0,0.10809362923327508
820.0,0.08791765596406374
825.0,0.11883283665383518
830.0,0.13964603419709265
835.0,0.12659904660133825
840.0,0.13072496745864748
845.0,0.13213893842839733
850.0,0.1352415352672313
855.0,0.1307282430958978
860.0,0.17872163855688894
865.0,0.167681176596996
870.0,0.1359773594680061
875.0,0.19067956389430502
880.0,0.1739428697522756
885.0,0.18202703515557062
890.0,0.18427254438590723
895.0,0.20833342377743047
900.0,0.1430659486625211
905.0,0.1899738246847314
910.0,0.2038454711235754
915.0,0.19221187940836426
920.0,0.1635713396349531
925.0,0.1725627080282112
930.0,0.20327399496779353
935.0,0.22815311289377133
940.0,0.16130321549809606
945.0,0.1883362874990875
950.0,0.20611319609634576
955.0,0.20393397533079236
960.0,0.2090878405191752
965.0,0.22012151047460649
970.0,0.21066962702734593
975.0,0.16377619470435564
980.0,0.1848591679278261
985.0,0.1662252997045112
990.0,0.18492730591339268
995.0,0.21198827047038016
1000.0,0.19868647492025449
1005.0,0.22057152034039787
1010.0,0.19757130509499968
1015.0,0.18732309719640233
1020.0,0.18114565315484943
1025.0,0.14200524022996122
1030.0,0.1473937650511
1035.0,0.37740561556310315
1040.0,0.9709014105407191
1045.0,1.976683368869746
1050.0,2.5991029454265986
1055.0,2.153690722935923
1060.0,1.1183954637272084
1065.0,0.45471517962619584
1070.0,0.15369554059000576
1075.0,0.1077603207610324
1080.0,0.08245656055564081
1085.0,0.07254436787033683
1090.0,0.06341243421686736
1095.0,0.05252679459777098
1100.0,0.053590346673896144
1105.0,0.060134328530370595
1110.0,0.010207005482924577
1115.0,0.028423452384907167
1120.0,0.013427780937544707
1125.0,0.0022719096579413003
1130.0,0.01574970251612235
1135.0,0.026163190376941006
1140.0,-0.04096447506146222
1145.0,-0.019296496481333324
1150.0,-0.009083517427354502
1155.0,-0.021894477461590883
1160.0,-0.07929189279469538
1165.0,-0.045100340764448854
1170.0,-0.07100328053766514
1175.0,-0.07964990387971616
1180.0,-0.06353109557071941
1185.0,-0.10660047393965251
1190.0,-0.08887105997161752
1195.0,-0.0837968315662406
1200.0,-0.12080737068904468
1205.0,-0.13469480085069538
1210.0,-0.07870644800610854
1215.0,-0.14807612126776776
1220.0,-0.10802180755946497
1225.0,-0.1539243093372066
1230.0,-0.14238375712482482
1235.0,-0.16160037363479415
1240.0,-0.1539721216230397
1245.0,-0.1587388039951487
1250.0,-0.18841715978983561
1255.0,-0.17414084658898596
1260.0,-0.15664561924540304
1265.0,-0.19462082623363297
1270.0,-0.22709687018614835
1275.0,-0.1803780216839287
1280.0,-0.20551703820599998
1285.0,-0.18399916070005162
1290.0,-0.20140336205617568
1295.0,-0.21108680161944798
1300.0,-0.2022328622740116
1305.0,-0.1911019189556829
1310.0,-0.19259352095787882
1315.0,-0.22566775445799064
1320.0,-0.2273019218236559
1325.0,-0.22454855397797047
1330.0,-0.17620058364634222
1335.0,-0.19486659024197164
1340.0,-0.2154371398037614
1345.0,-0.20107561203104957
1350.0,-0.16733483136505548
1355.0,-0.2143079591858504
1360.0,-0.19744788056469725
1365.0,-0.17105392204338335
1370.0,-0.1683767559076017
1375.0,-0.1664350225508096
1380.0,-0.19357376321804834
1385.0,-0.17132851111585112
1390.0,-0.21486565169259902
1395.0,-0.16972304591024856
1400.0,-0.1694647597897875
1405.0,-0.16346932027566666
1410.0,-0.12277644154691045
