timestamp_ms,signal
0.0,2.4608925308432985
5.0,1.9448498424161693
10.0,1.0361694256521399
15.0,0.3279818730716416
20.0,-0.0653046111363958
25.0,0.041053716059412285
30.0,0.012072967391600901
35.0,0.06642767146222718
40.0,-0.031052327691952944
45.0,0.08776081842982059
50.0,0.09506576783647218
55.0,0.18302837593253946
60.0,0.11488380870915474
65.0,0.1337457579783864
70.0,0.020574818079539953
75.0,0.25218320207153405
80.0,0.008735227136449378
85.0,0.19622189731379613
90.0,0.11653350757223581
95.0,0.0894662810841453
100.0,0.10865826998346553
105.0,0.11318781960768606
110.0,0.1815269061847279
115.0,0.15704339115017119
120.0,0.2572484667436107
125.0,0.06287310449289615
130.0,0.17651994187238965
135.0,0.12693017152052355
140.0,0.23044130669823457
145.0,0.059921664807038005
150.0,0.16917526286514833
155.0,0.20486949516506672
160.0,0.10533146523288144
165.0,0.2552915463761224
170.0,0.20835190968869507
175.0,0.25914794627406235
180.0,0.25705008884128155
185.0,0.1411238783075578
190.0,0.15211653707920259
195.0,0.18750631896165215
200.0,0.24395917510814108
205.0,0.24916937468928696
210.0,0.1542160971322663
215.0,0.15870959804376633
220.0,0.1452775558415082
225.0,0.15576286257249788
230.0,0.17388074737864895
235.0,0.17725962815611573
240.0,0.30534635347499894
245.0,0.14785053752798882
250.0,0.1569771762664998
255.0,0.19757862170933208
260.0,0.10834762649099658
265.0,0.1385952134474993
270.0,0.156413748247245
275.0,0.19669506796089448
280.0,0.06565628482285951
285.0,0.2210251738278757
290.0,0.11146856646627096
295.0,0.1364297928982647
300.0,0.17051972705686183
305.0,0.15256385254766977
310.0,0.16949603199421953
315.0,0.10917592870793048
320.0,0.09027772412469202
325.0,0.10295495104112332
330.0,0.0165892749992712
335.0,0.14141689826935594
340.0,0.014156918555109518
345.0,-0.022925434120271433
350.0,0.1679913696582213
355.0,0.02826035932835154
360.0,-0.042523490727823465
365.0,0.13108813781751183
370.0,-0.008137483654983393
375.0,0.0670429257130032
380.0,-0.054783600559882344
385.0,-0.02826502995630567
390.0,-0.12295078811460305
395.0,-0.1444386243409218
400.0,-0.096699667858861
405.0,-0.05094110359227008
410.0,-0.0064444910413226295
415.0,0.08327902346879648
420.0,-0.13206842524360052
425.0,-0.017354884373897775
430.0,-0.12176319788373695
435.0,-0.10211151597249286
440.0,-0.1891269068155033
445.0,-0.19611617669052483
450.0,-0.16101989991649918
455.0,-0.19263570227599303
460.0,-0.12778900534395982
465.0,-0.17603183307545844
470.0,-0.06491196556092048
475.0,-0.13660249186796092
480.0,-0.14144620770615254
485.0,-0.08842847102809016
490.0,-0.13062996556146894
495.0,-0.16871808183676154
500.0,-0.17639392314781221
505.0,-0.18238311205205587
510.0,-0.11439455428240183
515.0,-0.13557369723336316
520.0,-0.16384782277978185
525.0,-0.14079467883525604
530.0,-0.22399037540283595
535.0,-0.1629188462932116
540.0,-0.2802460433112397
545.0,-0.11625622828075538
550.0,-0.1929338788566597
555.0,-0.18823322245100957
560.0,-0.16382795267185807
565.0,-0.20058092963661422
570.0,-0.21510503089003336
575.0,-0.12798475662373882
580.0,-0.19159398827743682
585.0,-0.25231388752053024
590.0,-0.169468018743777
595.0,-0.29628879325939894
600.0,-0.09245230869848797
605.0,-0.1995230982200258
610.0,-0.18364405625949937
615.0,-0.04774915669183824
620.0,-0.05061117994920736
625.0,-0.16895554319859687
630.0,-0.1342949176505847
635.0,-0.10196086345794181
640.0,-0.06174461792522393
645.0,-0.16554331003279754
650.0,-0.14430027451760066
655.0,-0.07341141266742778
660.0,-0.12493504695945715
665.0,-0.08981172894738193
670.0,-0.09222932114945787
675.0,-0.19043116689733536
680.0,-0.16717610905800473
685.0,-0.2672224431132076
690.0,-0.1172630577528571
695.0,-0.014062812577401121
700.0,-0.15351885254575987
705.0,-0.005360661593538887
710.0,-0.011700725723369707
715.0,-0.0671242322517995
720.0,-0.05633979826565769
725.0,-0.0428655045399156
730.0,-0.09137006545335435
735.0,-0.048445110479516856
740.0,-0.026044891406799733
745.0,0.021759857452958335
750.0,0.04087292742755021
755.0,-0.04286803152819251
760.0,0.05956819044144054
765.0,-0.028335082731896964
770.0,0.016482074717191937
775.0,0.0570211015337565
780.0,0.04166479379515869
785.0,0.04350488158065349
790.0,0.07529879911486105
795.0,0.033871527536738076
800.0,0.03567027746488837
805.0,0.33374234189421326
810.0,1.0673836904284932
815.0,2.0382721327152837
820.0,2.71883396379881
825.0,2.0714307556017375
830.0,0.8596255291038459
835.0,0.36212741458484254
840.0,0.2312993661862239
845.0,0.13794472725578424
850.0,0.11722182218872602
855.0,0.09675104230180792
860.0,0.234018340890067
865.0,0.21991143996091567
870.0,0.20493826675731125
875.0,0.19489074905624662
880.0,0.25995374910456814
885.0,0.22676504674068929
890.0,0.10739038818203483
895.0,0.230655992199103
900.0,0.1977775754619707
905.0,0.18370577596442378
910.0,0.23852284203196328
915.0,0.19648280123899417
920.0,0.02048826615741045
925.0,0.29132569187979873
930.0,0.2611829559065742
935.0,0.19225645687405868
940.0,0.1776135685409936
945.0,0.2135547300693884
950.0,0.12254355771433977
955.0,0.217296399880206
960.0,0.18405982567795726
965.0,0.17531071057409292
970.0,0.13937568432042388
975.0,0.15198158124697092
980.0,0.25667999521408386
985.0,0.26767558893305193
990.0,0.21469112630133075
995.0,0.17841485768196305
1000.0,0.12478461862822882
1005.0,0.21652776553243802
1010.0,0.26582133293993815
1015.0,0.06770389345889674
1020.0,0.23015298065479017
1025.0,0.024603322764549046
1030.0,0.128720770965189
1035.0,0.1665177521272134
1040.0,0.0556110173423557
1045.0,0.04032206855015685
1050.0,0.13608521691872247
1055.0,0.17093408457792947
1060.0,0.08298498536357245
1065.0,0.1851331051966773
1070.0,0.05051027991186989
1075.0,0.19520379870325932
1080.0,0.0896479975766283
1085.0,0.0888798020031581
1090.0,0.10386587673760767
1095.0,0.07832322684109982
1100.0,0.16179779189951413
1105.0,0.1753406982226628
1110.0,0.06754496504087232
1115.0,0.016601423688283216
1120.0,-0.052302594832300243
1125.0,-0.03531100232708097
1130.0,0.0021771323724017076
1135.0,-0.012790146604011943
1140.0,-0.01765064000921834
1145.0,-0.023021635578798962
1150.0,-0.001845989722125213
1155.0,-0.12081862013731934
1160.0,-0.1094358923065799
1165.0,0.011361091262091408
1170.0,-0.013606286375125808
1175.0,-0.10388947890469385
1180.0,-0.001736764085107645
1185.0,-0.12761656747702255
1190.0,-0.10956582805608397
1195.0,-0.21124781193434353
1200.0,-0.057976886135969304
1205.0,-0.11622509290267038
1210.0,-0.05820800669972334
1215.0,-0.08632161975987858
1220.0,-0.1291680274817783
1225.0,-0.1312000890787088
1230.0,-0.07481550580244742
1235.0,-0.16175252147729863
1240.0,-0.1662599835950876
1245.0,-0.1578976767919766
1250.0,-0.11828798188686263
1255.0,-0.11553370979121372
1260.0,-0.05986931894270553
1265.0,-0.18328462668831433
1270.0,-0.10593712489412142
1275.0,-0.22397384956424018
1280.0,-0.15117810199343912
1285.0,-0.18222580292962923
1290.0,-0.0876844372129971
1295.0,-0.15695624291091342
1300.0,-0.22182024302430983
1305.0,-0.16131858446133257
1310.0,-0.17598687159371681
1315.0,-0.21619635845831384
1320.0,-0.21494141377070386
1325.0,-0.2536490120326199
1330.0,-0.03097041268459208
1335.0,-0.18735315498316396
1340.0,-0.13572068073563748
1345.0,-0.26250984369591623
1350.0,-0.255773507941665
1355.0,-0.1975292472388871
1360.0,-0.19465621351711984
1365.0,-0.13464331837580085
1370.0,-0.23975218168329893
1375.0,-0.14355965703574186
1380.0,-0.08115722791934224
1385.0,-0.22273084671306093
1390.0,-0.10880934672236672
1395.0,-0.21626726182046188
1400.0,-0.1328108200584354
1405.0,-0.12646095988523076
1410.0,-0.0384357202052847
1415.0,-0.17829057457910705
1420.0,-0.12067237711757534
1425.0,-0.061847777907162574
1430.0,-0.18826375497968706
1435.0,-0.11175071569336037
1440.0,-0.15647918153615634
1445.0,-0.1392763917710249
1450.0,-0.048947859610140615
1455.0,-0.04037754135544351
1460.0,0.07985723855777774
1465.0,0.015559994898920473
1470.0,0.01813986818433482
1475.0,-0.06125822749194299
1480.0,-0.061241826339007266
1485.0,-0.026879179466521904
1490.0,-0.16343447198080926
1495.0,0.08072061967742784
1500.0,-0.050741623079507456
1505.0,-0.06584959528760766
1510.0,-0.02149091756589494
1515.0,0.06673216542736027
1520.0,0.09703220719919728
1525.0,0.007997388950873215
1530.0,0.06490163745007452
1535.0,0.04338178095264978
1540.0,-0.004968787419234677
1545.0,0.07291097075090577
1550.0,0.07218323814084403
1555.0,-0.01402862844469302
1560.0,0.15182092268071737
1565.0,-0.0010691560527200938
1570.0,0.11452479068945194
1575.0,0.04459402341658748
1580.0,0.06567356766535455
1585.0,0.0791088104060028
1590.0,0.17007620293301295
1595.0,0.05883125628289963
1600.0,0.12872832716276733
1605.0,0.23912098744604873
1610.0,0.10982078335411757
1615.0,0.1549897340490133
1620.0,0.201807753092662
1625.0,0.13175163345175323
1630.0,0.1997259299537744
1635.0,0.2707299355235874
1640.0,0.8016248357225709
1645.0,1.7000028174781414
1650.0,2.5236751243012776
1655.0,2.5700588412682963
1660.0,1.5223014679531972
1665.0,0.648911122911638
1670.0,0.24157005621798455
1675.0,0.16955794954317846
1680.0,0.1932750621062082
1685.0,0.21032676677483442
1690.0,0.26651333418000844
1695.0,0.12179103303975186
1700.0,0.17981935119636402
1705.0,0.27212164259882793
1710.0,0.21047634598748077
1715.0,0.2229376682143846
1720.0,0.29256371266685266
1725.0,0.2154284796276074
1730.0,0.22101640752642657
1735.0,0.18811043714789524
1740.0,0.2938184667783737
1745.0,0.24762674575772642
1750.0,0.13788820620163078
1755.0,0.21029622498377198
1760.0,0.10441462397156775
1765.0,0.23415340765601336
1770.0,0.20452841315114678
1775.0,0.14966040262927707
1780.0,0.12988658514746385
1785.0,0.0407762229173082
1790.0,0.1885122548158072
1795.0,0.12964543569061607
1800.0,0.111717077779051
1805.0,0.1673249192543517
1810.0,0.07734459848896988
1815.0,0.0751148779647722
1820.0,0.06156069651148221
1825.0,0.014748599101124832
1830.0,0.23306840264075884
1835.0,0.06922935483753805
1840.0,0.05215467405638985
1845.0,0.11934788343467753
1850.0,-0.13161887967879912
1855.0,0.047412695164485576
1860.0,0.04184629225966644
1865.0,-0.02547468932672233
1870.0,0.0520510412764534
1875.0,-0.10553122654452343
